13,177,-84.147,31.818
13,151,-84.154,33.453
17,93,-88.431,41.588
17,181,-89.245,37.486
20,105,-98.214,39.047
20,197,-96.201,38.955
20,29,-97.641,39.487
20,161,-96.727,39.291
20,193,-101.08,39.358
20,97,-99.287,37.561
20,151,-98.74,37.648
20,185,-98.72,38.036
20,57,-99.885,37.688
20,189,-101.32,37.201
21,111,-85.658,38.19
21,107,-87.542,37.311
21,41,-85.124,38.668
1,75,-88.087,33.787
13,209,-82.533,32.172
13,303,-82.798,32.972
13,233,-85.188,33.996
18,13,-86.24,39.193
18,25,-86.441,38.289
20,91,-94.822,38.884
20,153,-101.08,39.786
20,179,-100.44,39.351
20,47,-99.305,37.884
20,55,-100.74,38.05
21,197,-83.82,37.801
21,203,-84.314,37.361
21,139,-88.363,37.21
5,81,-94.23,33.699
13,313,-84.969,34.802
13,155,-83.277,31.604
17,3,-89.35,37.184
20,51,-99.317,38.915
20,53,-98.205,38.701
20,101,-100.47,38.481
21,77,-84.862,38.76
1,107,-88.097,33.297
5,91,-93.902,33.306
13,309,-82.734,32.105
13,173,-83.063,31.038
20,209,-94.763,39.115
20,195,-99.865,38.921
20,203,-101.35,38.482
1,97,-88.197,30.685
13,37,-84.626,31.521
20,33,-99.251,37.181
5,45,-92.325,35.146
5,71,-93.466,35.573
12,79,-83.47,30.447
12,33,-87.339,30.612
12,59,-85.813,30.866
12,113,-87.013,30.702
21,173,-83.912,38.038
1,93,-87.882,34.138
12,63,-85.209,30.789
13,17,-83.147,31.741
17,31,-87.645,41.894
17,43,-88.086,41.852
20,25,-99.814,37.234
20,71,-101.81,38.48
20,109,-101.16,38.913
20,135,-99.909,38.48
12,121,-82.993,30.189
12,13,-85.198,30.389
12,39,-84.613,30.579
12,65,-83.891,30.425
12,133,-85.663,30.602
13,21,-83.694,32.809
13,283,-82.571,32.41
13,301,-82.688,33.419
13,29,-81.439,32.018
13,95,-84.209,31.533
13,307,-84.554,32.047
13,249,-84.323,32.263
20,67,-101.3,37.548
20,93,-101.31,37.994
5,19,-93.176,34.053
13,3,-82.878,31.297
20,199,-101.77,38.927
22,9,-91.994,31.085
22,25,-91.847,31.667
22,29,-91.626,31.47
22,39,-92.404,30.721
22,43,-92.562,31.598
22,77,-91.605,30.708
22,79,-92.536,31.193
22,97,-91.989,30.583
22,117,-90.046,30.852
22,73,-92.155,32.478
22,35,-91.234,32.73
22,41,-91.672,32.139
22,65,-91.242,32.341
22,67,-91.8,32.82
22,83,-91.748,32.413
22,107,-91.343,32.001
22,123,-91.452,32.792
22,15,-93.616,32.696
22,17,-93.882,32.577
22,45,-91.843,29.606
22,47,-91.366,30.271
22,99,-91.611,30.121
22,101,-91.464,29.629
22,93,-90.794,30.025
22,1,-92.411,30.291
22,3,-92.82,30.653
22,19,-93.358,30.23
22,53,-92.816,30.27
22,113,-92.292,29.79
22,69,-93.083,31.733
24,19,-76.047,38.429
24,39,-75.853,38.074
24,45,-75.632,38.367
24,47,-75.31,38.222
24,5,-76.617,39.443
24,13,-77.015,39.563
24,21,-77.398,39.47
24,25,-76.3,39.537
24,31,-77.203,39.137
24,3,-76.56,38.994
24,9,-76.529,38.523
24,17,-77.015,38.473
24,33,-76.847,38.826
24,37,-76.53,38.22
24,11,-75.832,38.872
24,29,-76.126,39.241
24,35,-76.082,39.041
26,51,-84.39,43.99
26,57,-84.605,43.292
26,73,-84.839,43.645
26,107,-85.333,43.635
26,111,-84.379,43.648
26,117,-85.149,43.313
26,11,-83.741,44.037
26,17,-83.979,43.7
26,63,-82.857,43.908
26,145,-84.055,43.328
26,151,-82.643,43.449
26,157,-83.437,43.488
26,15,-85.315,42.583
26,23,-85.067,41.918
26,25,-85.012,42.243
26,37,-84.592,42.95
26,45,-84.847,42.59
26,59,-84.642,41.864
26,65,-84.374,42.604
26,67,-85.074,42.945
26,75,-84.421,42.248
26,155,-84.146,42.952
26,149,-85.523,41.911
26,49,-83.706,43.021
26,87,-83.224,43.089
26,91,-84.074,41.896
26,93,-83.912,42.603
26,99,-82.911,42.671
26,115,-83.487,41.916
26,125,-83.384,42.66
26,147,-82.669,42.929
26,161,-83.845,42.252
26,163,-83.262,42.285
26,5,-86.635,42.596
26,27,-86,41.917
26,77,-85.533,42.246
26,81,-85.547,43.032
26,105,-86.751,43.997
26,121,-86.752,43.289
26,123,-85.791,43.563
27,9,-94.001,45.701
27,19,-93.8,44.821
27,67,-95.005,45.153
27,85,-94.272,44.822
27,93,-94.527,45.123
27,97,-94.267,46.02
27,129,-94.956,44.724
27,139,-93.534,44.652
27,143,-94.23,44.576
27,145,-94.61,45.555
27,153,-94.901,46.067
27,171,-93.966,45.175
27,1,-93.42,46.602
27,3,-93.243,45.274
27,25,-92.904,45.505
27,53,-93.475,45.006
27,59,-93.296,45.562
27,95,-93.633,45.929
27,115,-92.763,46.101
27,163,-92.89,45.038
27,27,-96.495,46.898
27,69,-96.78,48.776
27,87,-95.811,47.328
27,89,-96.358,48.363
27,107,-96.464,47.329
27,113,-96.038,48.069
27,119,-96.4,47.774
27,125,-96.087,47.865
27,135,-95.822,48.761
27,13,-94.064,44.034
27,15,-94.734,44.247
27,43,-93.947,43.677
27,47,-93.35,43.674
27,79,-93.73,44.373
27,91,-94.537,43.677
27,103,-94.246,44.359
27,131,-93.299,44.351
27,147,-93.22,44.015
27,161,-93.59,44.018
27,165,-94.614,43.978
27,37,-93.062,44.671
27,39,-92.869,44.021
27,45,-92.094,43.679
27,49,-92.716,44.406
27,99,-92.76,43.666
27,109,-92.407,44.003
27,169,-91.777,43.982
27,33,-95.183,44.011
27,63,-95.15,43.671
27,83,-95.847,44.409
27,101,-95.762,44.016
27,105,-95.763,43.678
27,127,-95.254,44.404
27,133,-96.263,43.67
27,11,-96.402,45.42
27,23,-95.564,45.029
27,41,-95.462,45.937
27,51,-96.011,45.931
27,73,-96.177,45
27,111,-95.715,46.406
27,121,-95.447,45.59
27,149,-95.992,45.593
27,151,-95.69,45.276
27,155,-96.475,45.77
27,167,-96.477,46.362
27,173,-95.863,44.716
28,7,-89.589,33.09
28,15,-89.919,33.441
28,51,-90.091,33.126
28,89,-90.034,32.634
28,97,-89.64,33.501
28,121,-89.946,32.267
28,123,-89.533,32.427
28,155,-89.284,33.612
28,17,-88.946,33.922
28,25,-88.783,33.662
28,87,-88.44,33.471
28,95,-88.485,33.89
28,103,-88.566,33.107
28,53,-90.523,33.131
28,55,-91.004,32.756
28,83,-90.295,33.55
28,125,-90.828,32.892
28,133,-90.595,33.606
28,151,-90.944,33.273
28,163,-90.388,32.766
28,9,-89.2,34.811
28,13,-89.337,33.937
28,33,-89.993,34.874
28,43,-89.803,33.77
28,71,-89.486,34.349
28,93,-89.504,34.766
28,107,-89.963,34.365
28,137,-89.943,34.65
28,161,-89.704,34.031
28,3,-88.581,34.887
28,57,-88.363,34.281
28,81,-88.682,34.292
28,115,-89.037,34.227
28,117,-88.522,34.621
28,139,-88.919,34.764
28,141,-88.236,34.738
28,145,-89.002,34.49
28,129,-89.495,32.019
28,147,-90.103,31.164
28,101,-89.118,32.402
28,49,-90.466,32.268
28,63,-91.044,31.734
28,149,-90.852,32.356
28,11,-90.884,33.799
28,27,-90.603,34.229
28,119,-90.29,34.253
28,135,-90.172,33.955
28,143,-90.372,34.652
29,19,-92.31,38.99
29,51,-92.28,38.503
29,59,-93.034,37.684
29,105,-92.595,37.66
29,125,-91.924,38.163
29,131,-92.43,38.217
29,141,-92.875,38.421
29,151,-91.86,38.464
29,159,-93.285,38.727
29,167,-93.401,37.617
29,195,-93.204,39.136
29,55,-91.314,37.967
29,71,-91.073,38.408
29,73,-91.506,38.441
29,99,-90.544,38.258
29,157,-89.802,37.711
29,183,-90.675,38.781
29,187,-90.474,37.811
29,186,-90.162,37.886
29,33,-93.5,39.427
29,41,-92.962,39.518
29,117,-93.548,39.779
29,171,-93.015,40.479
29,211,-93.11,40.21
29,7,-91.843,39.214
29,111,-91.729,40.085
29,173,-91.525,39.553
29,21,-94.808,39.66
29,25,-93.979,39.659
29,49,-94.396,39.609
29,61,-93.97,39.963
29,147,-94.883,40.361
29,165,-94.761,39.379
29,227,-94.419,40.48
29,223,-90.452,37.112
29,225,-92.876,37.281
29,31,-89.686,37.384
29,69,-90.062,36.153
29,143,-89.656,36.594
29,155,-89.786,36.21
29,201,-89.568,37.048
29,207,-89.947,36.852
29,9,-93.834,36.699
29,11,-94.344,37.501
29,57,-93.855,37.432
29,77,-93.341,37.258
29,97,-94.337,37.205
29,109,-93.831,37.107
29,145,-94.335,36.908
29,13,-94.339,38.257
29,37,-94.354,38.647
29,101,-93.812,38.742
29,107,-93.803,39.069
29,217,-94.342,37.85
31,19,-99.075,40.855
31,41,-99.727,41.394
31,47,-99.815,40.867
31,77,-98.531,41.568
31,79,-98.503,40.866
31,93,-98.513,41.217
31,23,-97.132,41.226
31,25,-96.141,40.91
31,37,-97.089,41.575
31,53,-96.646,41.577
31,55,-96.154,41.297
31,81,-98.022,40.873
31,109,-96.689,40.784
31,121,-98.031,41.17
31,125,-97.991,41.402
31,141,-97.513,41.577
31,143,-97.571,41.188
31,155,-96.641,41.223
31,159,-97.14,40.872
31,185,-97.597,40.873
31,15,-98.773,42.894
31,71,-98.951,41.907
31,89,-98.785,42.459
31,103,-99.718,42.875
31,115,-99.51,41.898
31,3,-98.058,42.183
31,11,-98.07,41.704
31,21,-96.338,41.854
31,27,-97.257,42.605
31,39,-96.789,41.916
31,51,-96.856,42.485
31,107,-97.891,42.634
31,119,-97.607,41.91
31,139,-97.611,42.271
31,167,-97.177,41.905
31,179,-97.126,42.211
31,33,-103.01,41.214
31,1,-98.5,40.521
31,61,-98.962,40.183
31,65,-99.91,40.192
31,73,-99.823,40.509
31,83,-99.403,40.179
31,99,-98.948,40.509
31,137,-99.407,40.516
31,181,-98.499,40.181
31,35,-98.051,40.524
31,59,-97.597,40.525
31,67,-96.683,40.255
31,95,-97.143,40.176
31,97,-96.265,40.395
31,127,-95.853,40.385
31,129,-98.047,40.176
31,131,-96.131,40.638
31,133,-96.245,40.138
31,147,-95.719,40.124
31,151,-97.132,40.517
31,169,-97.596,40.174
31,63,-100.41,40.531
31,101,-101.64,41.194
31,111,-100.74,41.05
31,135,-101.63,40.858
31,145,-100.47,40.169
34,5,-74.663,39.876
34,23,-74.408,40.44
34,25,-74.152,40.287
34,19,-74.912,40.565
34,35,-74.62,40.566
34,41,-75.01,40.854
34,11,-75.122,39.328
34,33,-75.357,39.574
